,rules,support,confidence,lift
4604,{pip fruit,whole milk,whipped/sour cream,hard cheese} => {other vegetables},0.000508388408744281,1,5.16815554387809
4605,{citrus fruit,other vegetables,whipped/sour cream,hard cheese} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4606,{sausage,whole milk,whipped/sour cream,hard cheese} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4607,{tropical fruit,root vegetables,whipped/sour cream,hard cheese} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4608,{tropical fruit,root vegetables,whipped/sour cream,hard cheese} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4609,{tropical fruit,yogurt,whipped/sour cream,hard cheese} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4610,{tropical fruit,yogurt,whipped/sour cream,hard cheese} => {whole milk},0.000610066090493137,1,3.91364902506964
4611,{tropical fruit,whole milk,whipped/sour cream,hard cheese} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
4612,{root vegetables,whole milk,whipped/sour cream,hard cheese} => {other vegetables},0.00101677681748856,0.833333333333333,4.30679628656507
4613,{other vegetables,yogurt,whipped/sour cream,hard cheese} => {whole milk},0.000915099135739705,0.818181818181818,3.20207647505698
4614,{pip fruit,root vegetables,other vegetables,hard cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4615,{pip fruit,root vegetables,whole milk,hard cheese} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4616,{citrus fruit,tropical fruit,other vegetables,hard cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4617,{citrus fruit,root vegetables,whole milk,hard cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4618,{citrus fruit,root vegetables,other vegetables,hard cheese} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4619,{citrus fruit,root vegetables,whole milk,hard cheese} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4620,{tropical fruit,root vegetables,hard cheese,bottled water} => {other vegetables},0.000508388408744281,1,5.16815554387809
4621,{tropical fruit,other vegetables,hard cheese,bottled water} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4622,{tropical fruit,root vegetables,hard cheese,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
4623,{tropical fruit,yogurt,hard cheese,bottled water} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4624,{tropical fruit,other vegetables,hard cheese,bottled water} => {whole milk},0.000610066090493137,1,3.91364902506964
4625,{root vegetables,yogurt,hard cheese,bottled water} => {other vegetables},0.000508388408744281,1,5.16815554387809
4626,{root vegetables,yogurt,hard cheese,bottled water} => {whole milk},0.000508388408744281,1,3.91364902506964
4627,{root vegetables,whole milk,hard cheese,bottled water} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4628,{tropical fruit,root vegetables,yogurt,hard cheese} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
4629,{tropical fruit,other vegetables,yogurt,hard cheese} => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
4630,{root vegetables,other vegetables,yogurt,hard cheese} => {whole milk},0.00122013218098627,0.923076923076923,3.61259910006428
4631,{tropical fruit,butter milk,yogurt,candy} => {other vegetables},0.000508388408744281,1,5.16815554387809
4632,{tropical fruit,other vegetables,butter milk,candy} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4633,{root vegetables,other vegetables,butter milk,candy} => {whole milk},0.000508388408744281,1,3.91364902506964
4634,{root vegetables,whole milk,butter milk,candy} => {other vegetables},0.000508388408744281,1,5.16815554387809
4635,{other vegetables,whole milk,butter milk,candy} => {root vegetables},0.000508388408744281,0.833333333333333,7.64536691542289
4636,{whole milk,butter milk,yogurt,candy} => {other vegetables},0.000508388408744281,1,5.16815554387809
4637,{other vegetables,whole milk,butter milk,candy} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4638,{sausage,butter milk,yogurt,sliced cheese} => {whole milk},0.000508388408744281,1,3.91364902506964
4639,{sausage,whole milk,butter milk,sliced cheese} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4640,{tropical fruit,butter milk,yogurt,waffles} => {other vegetables},0.000610066090493137,1,5.16815554387809
4641,{tropical fruit,other vegetables,butter milk,waffles} => {yogurt},0.000610066090493137,1,7.16836734693878
4642,{pip fruit,dessert,butter milk,long life bakery product} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4643,{pip fruit,whole milk,butter milk,long life bakery product} => {dessert},0.000508388408744281,1,26.9452054794521
4644,{dessert,butter milk,yogurt,long life bakery product} => {whole milk},0.000610066090493137,1,3.91364902506964
4645,{whole milk,dessert,butter milk,long life bakery product} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4646,{butter milk,yogurt,soda,long life bakery product} => {whole milk},0.000508388408744281,1,3.91364902506964
4647,{butter milk,yogurt,rolls/buns,long life bakery product} => {whole milk},0.000508388408744281,1,3.91364902506964
4648,{other vegetables,butter milk,yogurt,long life bakery product} => {whole milk},0.000508388408744281,1,3.91364902506964
4649,{dessert,butter milk,yogurt,white bread} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4650,{whole milk,dessert,butter milk,white bread} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4651,{whole milk,dessert,yogurt,white bread} => {butter milk},0.000508388408744281,0.833333333333333,29.8030303030303
4652,{pip fruit,butter milk,yogurt,cream cheese } => {other vegetables},0.000508388408744281,1,5.16815554387809
4653,{pip fruit,butter milk,yogurt,cream cheese } => {whole milk},0.000508388408744281,1,3.91364902506964
4654,{pip fruit,other vegetables,butter milk,cream cheese } => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4655,{other vegetables,butter milk,yogurt,cream cheese } => {whole milk},0.000813421453990849,0.888888888888889,3.47879913339523
4656,{other vegetables,whole milk,butter milk,cream cheese } => {yogurt},0.000813421453990849,0.8,5.73469387755102
4657,{pip fruit,butter milk,yogurt,white bread} => {other vegetables},0.000508388408744281,1,5.16815554387809
4658,{tropical fruit,butter milk,yogurt,white bread} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4659,{tropical fruit,whole milk,butter milk,white bread} => {yogurt},0.000508388408744281,1,7.16836734693878
4660,{beef,tropical fruit,other vegetables,butter milk} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4661,{beef,tropical fruit,whole milk,butter milk} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4662,{pip fruit,root vegetables,curd,butter milk} => {other vegetables},0.000508388408744281,1,5.16815554387809
4663,{curd,butter milk,yogurt,pastry} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4664,{other vegetables,curd,butter milk,pastry} => {yogurt},0.000610066090493137,1,7.16836734693878
4665,{whole milk,curd,butter milk,pastry} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4666,{tropical fruit,curd,butter milk,yogurt} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
4667,{tropical fruit,other vegetables,curd,butter milk} => {yogurt},0.000711743772241993,0.875,6.27232142857143
4668,{pork,other vegetables,butter milk,whipped/sour cream} => {whole milk},0.000508388408744281,1,3.91364902506964
4669,{pork,whole milk,butter milk,whipped/sour cream} => {other vegetables},0.000508388408744281,1,5.16815554387809
4670,{pork,pip fruit,root vegetables,butter milk} => {other vegetables},0.000508388408744281,1,5.16815554387809
4671,{pork,root vegetables,whole milk,butter milk} => {other vegetables},0.000508388408744281,1,5.16815554387809
4672,{pork,other vegetables,butter milk,rolls/buns} => {whole milk},0.000610066090493137,1,3.91364902506964
4673,{pork,whole milk,butter milk,rolls/buns} => {other vegetables},0.000610066090493137,1,5.16815554387809
4674,{frankfurter,root vegetables,other vegetables,butter milk} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4675,{tropical fruit,butter,butter milk,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
4676,{other vegetables,butter,butter milk,fruit/vegetable juice} => {tropical fruit},0.000508388408744281,1,9.53003875968992
4677,{tropical fruit,other vegetables,butter,butter milk} => {fruit/vegetable juice},0.000508388408744281,0.833333333333333,11.5271917487107
4678,{tropical fruit,butter,butter milk,yogurt} => {other vegetables},0.000508388408744281,1,5.16815554387809
4679,{tropical fruit,other vegetables,butter,butter milk} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4680,{other vegetables,butter,butter milk,yogurt} => {tropical fruit},0.000508388408744281,0.833333333333333,7.94169896640827
4681,{pip fruit,butter milk,yogurt,fruit/vegetable juice} => {other vegetables},0.000610066090493137,1,5.16815554387809
4682,{pip fruit,butter milk,yogurt,fruit/vegetable juice} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4683,{pip fruit,whole milk,butter milk,fruit/vegetable juice} => {yogurt},0.000508388408744281,1,7.16836734693878
4684,{pip fruit,whole milk,butter milk,fruit/vegetable juice} => {other vegetables},0.000508388408744281,1,5.16815554387809
4685,{tropical fruit,whole milk,butter milk,fruit/vegetable juice} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4686,{butter milk,yogurt,rolls/buns,fruit/vegetable juice} => {whole milk},0.000711743772241993,0.875,3.42444289693593
4687,{other vegetables,whole milk,butter milk,fruit/vegetable juice} => {yogurt},0.000813421453990849,1,7.16836734693878
4688,{butter milk,yogurt,whipped/sour cream,pastry} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4689,{other vegetables,butter milk,whipped/sour cream,pastry} => {yogurt},0.000508388408744281,1,7.16836734693878
4690,{sausage,pip fruit,butter milk,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4691,{tropical fruit,pip fruit,butter milk,yogurt} => {other vegetables},0.000610066090493137,1,5.16815554387809
4692,{pip fruit,root vegetables,butter milk,yogurt} => {other vegetables},0.000610066090493137,0.857142857142857,4.42984760903836
4693,{pip fruit,root vegetables,butter milk,yogurt} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4694,{pip fruit,root vegetables,whole milk,butter milk} => {other vegetables},0.000711743772241993,0.875,4.52213610089333
4695,{sausage,butter milk,yogurt,pastry} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4696,{sausage,whole milk,butter milk,pastry} => {yogurt},0.000508388408744281,1,7.16836734693878
4697,{tropical fruit,butter milk,yogurt,pastry} => {other vegetables},0.000711743772241993,1,5.16815554387809
4698,{tropical fruit,other vegetables,butter milk,pastry} => {yogurt},0.000711743772241993,0.875,6.27232142857143
4699,{tropical fruit,butter milk,rolls/buns,pastry} => {other vegetables},0.000508388408744281,1,5.16815554387809
4700,{other vegetables,butter milk,rolls/buns,pastry} => {tropical fruit},0.000508388408744281,1,9.53003875968992
4701,{root vegetables,butter milk,yogurt,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
4702,{root vegetables,other vegetables,butter milk,pastry} => {whole milk},0.000508388408744281,1,3.91364902506964
4703,{other vegetables,whole milk,butter milk,pastry} => {yogurt},0.000813421453990849,0.888888888888889,6.3718820861678
4704,{tropical fruit,root vegetables,butter milk,yogurt} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4705,{tropical fruit,root vegetables,butter milk,yogurt} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4706,{tropical fruit,root vegetables,other vegetables,butter milk} => {whole milk},0.000610066090493137,0.857142857142857,3.35455630720255
4707,{root vegetables,butter milk,yogurt,rolls/buns} => {whole milk},0.000508388408744281,1,3.91364902506964
4708,{root vegetables,other vegetables,butter milk,yogurt} => {whole milk},0.00101677681748856,0.833333333333333,3.26137418755803
4709,{tropical fruit,other vegetables,waffles,candy} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4710,{whole milk,rolls/buns,waffles,candy} => {soda},0.000610066090493137,0.857142857142857,4.91545189504373
4711,{sausage,yogurt,chocolate,candy} => {other vegetables},0.000508388408744281,1,5.16815554387809
4712,{bottled water,soda,chocolate,candy} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
4713,{rolls/buns,bottled water,chocolate,candy} => {soda},0.000508388408744281,1,5.73469387755102
4714,{other vegetables,soda,chocolate,candy} => {rolls/buns},0.000711743772241993,0.875,4.75711719181868
4715,{other vegetables,yogurt,frozen vegetables,candy} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4716,{whole milk,yogurt,frozen vegetables,candy} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4717,{other vegetables,whole milk,frozen vegetables,candy} => {yogurt},0.000508388408744281,0.833333333333333,5.97363945578231
4718,{curd,rolls/buns,soda,candy} => {whole milk},0.000508388408744281,1,3.91364902506964
4719,{whole milk,curd,soda,candy} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
4720,{whole milk,curd,rolls/buns,candy} => {soda},0.000508388408744281,0.833333333333333,4.77891156462585
4721,{other vegetables,margarine,soda,candy} => {rolls/buns},0.000508388408744281,1,5.4367053620785
4722,{other vegetables,rolls/buns,margarine,candy} => {soda},0.000508388408744281,1,5.73469387755102
4723,{pip fruit,other vegetables,yogurt,candy} => {whole milk},0.000508388408744281,0.833333333333333,3.26137418755803
4724,{pip fruit,whole milk,yogurt,candy} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
4725,{root vegetables,yogurt,pastry,candy} => {whole milk},0.000508388408744281,1,3.91364902506964
4726,{tropical fruit,root vegetables,whole milk,candy} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4727,{tropical fruit,other vegetables,soda,candy} => {rolls/buns},0.000508388408744281,0.833333333333333,4.53058780173208
4728,{tropical fruit,other vegetables,whole milk,candy} => {yogurt},0.000610066090493137,0.857142857142857,6.14431486880467
4729,{root vegetables,rolls/buns,soda,candy} => {other vegetables},0.000508388408744281,0.833333333333333,4.30679628656507
